"SchemaName","TableName","FullName","TableRowCount","LastActivityDate","IsEmpty","LastWeek"
"dbo","FT_PlasseringIldsted","dbo.FT_PlasseringIldsted","0","","True",
"dbo","FT_Rute","dbo.FT_Rute","0","","True",
"dbo","FT_Skorstein","dbo.FT_Skorstein","0","","True",
"dbo","FT_Skorstein_Fyringsforbud","dbo.FT_Skorstein_Fyringsforbud","0","","True",
"dbo","FT_Skorstein_Leilighet","dbo.FT_Skorstein_Leilighet","0","","True",
"dbo","FT_Skorstein_Rehab","dbo.FT_Skorstein_Rehab","0","","True",
"dbo","FT_Skorstein_Rehab_Kode","dbo.FT_Skorstein_Rehab_Kode","45","","False",
"dbo","FT_Skorstein_Rehab_Kode_Type","dbo.FT_Skorstein_Rehab_Kode_Type","1","","False",
"dbo","FT_Skorstein_SkorsteinBrann","dbo.FT_Skorstein_SkorsteinBrann","0","","True",
"dbo","FT_SkorsteinGeometry","dbo.FT_SkorsteinGeometry","0","","True",
"dbo","FT_SkorsteinLogg","dbo.FT_SkorsteinLogg","31718","","False",
"dbo","FT_SlettetTekst","dbo.FT_SlettetTekst","1","","False",
"dbo","FT_Sotmengde","dbo.FT_Sotmengde","0","","True",
"dbo","FT_Statistikk","dbo.FT_Statistikk","0","","True",
"dbo","FT_StatusTekst","dbo.FT_StatusTekst","0","","True",
"dbo","FT_Temp_Sekvensnr","dbo.FT_Temp_Sekvensnr","0","","True",
"dbo","FT_Tilsynsgruppe","dbo.FT_Tilsynsgruppe","0","","True",
"dbo","FT_TypeAnlegg","dbo.FT_TypeAnlegg","0","","True",
"dbo","FT_TypeAnleggKategori","dbo.FT_TypeAnleggKategori","3","","False",
"dbo","FT_TypeIldsted","dbo.FT_TypeIldsted","0","","True",
"dbo","FT_TypeKontroll","dbo.FT_TypeKontroll","0","","True",
"dbo","FT_TypeSkorstein","dbo.FT_TypeSkorstein","0","","True",
"dbo","FT_TypeTilbakemelding","dbo.FT_TypeTilbakemelding","0","","True",
"dbo","FT_Utsatt_Gruppe","dbo.FT_Utsatt_Gruppe","0","","True",
"dbo","FT_Utsatt_Seksjon","dbo.FT_Utsatt_Seksjon","0","","True",
"dbo","FT_Utsatt_Tiltak","dbo.FT_Utsatt_Tiltak","0","","True",
"dbo","FT_Utsatt_UtsatteGrupper","dbo.FT_Utsatt_UtsatteGrupper","0","","True",
"dbo","FT_UttakAvSot","dbo.FT_UttakAvSot","0","","True",
"dbo","Gate","dbo.Gate","4736","","False",
"dbo","GatePostnummer","dbo.GatePostnummer","94629","","False",
"dbo","GMapNETcache","dbo.GMapNETcache","505610","","False",
"dbo","HIS_Ordre","dbo.HIS_Ordre","0","","True",
"dbo","HIS_Ordrelinjer","dbo.HIS_Ordrelinjer","0","","True",
"dbo","HIS_OrdrelinjerDetalj","dbo.HIS_OrdrelinjerDetalj","0","","True",
"dbo","Ikon","dbo.Ikon","2116","","False",
"dbo","Import_ScaleIT","dbo.Import_ScaleIT","0","","True",
"dbo","Import_Visma_Grunnlag","dbo.Import_Visma_Grunnlag","0","","True",
"dbo","InnstillingOppdragsgiver","dbo.InnstillingOppdragsgiver","631","","False",
"dbo","InnstillingSystem","dbo.InnstillingSystem","1051","","False",
"dbo","Interim","dbo.Interim","3533","","False",
"dbo","InterimOverfortFraType","dbo.InterimOverfortFraType","3","","False",
"dbo","InterimOverforTilType","dbo.InterimOverforTilType","4","","False",
"dbo","Interimtype","dbo.Interimtype","2","","False",
"dbo","Internkunde","dbo.Internkunde","0","","True",
"dbo","Internkunderessurs","dbo.Internkunderessurs","0","","True",
"dbo","Kart_ClusterOmrade","dbo.Kart_ClusterOmrade","0","","True",
"dbo","Kart_ClusterOmrade_Eiendom","dbo.Kart_ClusterOmrade_Eiendom","0","","True",
"dbo","Kart_ClusterOmradeEiendomCount","dbo.Kart_ClusterOmradeEiendomCount","0","","True",
"dbo","Kart_ClusterOmradeType","dbo.Kart_ClusterOmradeType","0","","True",
"dbo","Kart_ClusterOmradeType_ZoomNiva","dbo.Kart_ClusterOmradeType_ZoomNiva","0","","True",
"dbo","Kart_Kartlag","dbo.Kart_Kartlag","37","","False",
"dbo","Kart_KartlagBrukerInnstilling","dbo.Kart_KartlagBrukerInnstilling","0","","True",
"dbo","Kart_KartlagModulBrukerInnstilling","dbo.Kart_KartlagModulBrukerInnstilling","0","","True",
"dbo","Kart_Symbol","dbo.Kart_Symbol","6","","False",
"dbo","Kart_Tegnforklaring","dbo.Kart_Tegnforklaring","10","","False",
"dbo","KobGrpFE","dbo.KobGrpFE","0","","True",
"dbo","KobGrpRE","dbo.KobGrpRE","0","","True",
"dbo","KobGrpSL","dbo.KobGrpSL","0","","True",
"dbo","KobGrpVA","dbo.KobGrpVA","0","","True",
"dbo","Kommune","dbo.Kommune","20","","False",
"dbo","Konteringsregler","dbo.Konteringsregler","1","","False",
"dbo","Kontoart","dbo.Kontoart","3","","False",
"dbo","Kontoplan","dbo.Kontoplan","74","","False",
"dbo","Kontortransaksjonstype","dbo.Kontortransaksjonstype","3","","False",
"dbo","Kontotype","dbo.Kontotype","2","","False",
"dbo","korr_remidt_fadi","dbo.korr_remidt_fadi","12499","","False",
"dbo","korr_remidt_fadi_2","dbo.korr_remidt_fadi_2","12499","","False",
"dbo","Kunde","dbo.Kunde","698","","False",
"dbo","Kunde_old","dbo.Kunde_old","0","","True",
"dbo","KundeKontakt","dbo.KundeKontakt","0","","True",
"dbo","KundeKontaktAvdeling","dbo.KundeKontaktAvdeling","0","","True",
"dbo","KundeKontaktStatus","dbo.KundeKontaktStatus","4","","False",
"dbo","KundeKontaktType","dbo.KundeKontaktType","6","","False",
"dbo","KundeNaringskode","dbo.KundeNaringskode","0","","True",
"dbo","KundeStatus","dbo.KundeStatus","4","","False",
"dbo","Land","dbo.Land","249","","False",
"dbo","LasteTransaksjoner","dbo.LasteTransaksjoner","44529","","False",
"dbo","Ledetekst","dbo.Ledetekst","19","","False",
"dbo","Log_Bevegelsestype","dbo.Log_Bevegelsestype","0","","True",
"dbo","Log_Enhet","dbo.Log_Enhet","7","","False",
"dbo","Log_Innkjopsgruppe","dbo.Log_Innkjopsgruppe","0","","True",
"dbo","Log_Innkjopsorg","dbo.Log_Innkjopsorg","0","","True",
"dbo","Log_Koblingstype","dbo.Log_Koblingstype","1","","False",
"dbo","Log_Lager","dbo.Log_Lager","0","","True",
"dbo","Log_Lokasjon","dbo.Log_Lokasjon","0","","True",
"dbo","Log_Material","dbo.Log_Material","0","","True",
"dbo","Log_MaterialBatch","dbo.Log_MaterialBatch","0","","True",
"dbo","Log_Materialdokument","dbo.Log_Materialdokument","0","","True",
"dbo","Log_Materialdokumentlinjer","dbo.Log_Materialdokumentlinjer","0","","True",
"dbo","Log_MaterialEnheter","dbo.Log_MaterialEnheter","0","","True",
"dbo","Log_MaterialLager","dbo.Log_MaterialLager","0","","True",
"dbo","Log_MaterialLagerBatch","dbo.Log_MaterialLagerBatch","0","","True",
"dbo","Log_MaterialLokasjon","dbo.Log_MaterialLokasjon","0","","True",
"dbo","Log_MaterialMRP","dbo.Log_MaterialMRP","0","","True",
"dbo","Log_Materialnavn","dbo.Log_Materialnavn","0","","True",
"dbo","Log_MaterialSelskap","dbo.Log_MaterialSelskap","0","","True",
"dbo","Log_MaterialType","dbo.Log_MaterialType","0","","True",
"dbo","Log_MRPOmrade","dbo.Log_MRPOmrade","0","","True",
"dbo","Log_MRPType","dbo.Log_MRPType","0","","True",
"dbo","Log_Ordre","dbo.Log_Ordre","0","","True",
"dbo","Log_Ordrelinjer","dbo.Log_Ordrelinjer","0","","True",
"dbo","Log_Ordretype","dbo.Log_Ordretype","0","","True",
"dbo","Log_Referanse","dbo.Log_Referanse","0","","True",
"dbo","Log_RefGruppe","dbo.Log_RefGruppe","0","","True",
"dbo","Log_Selskap","dbo.Log_Selskap","0","","True",
"dbo","Log_SerienummerProfil","dbo.Log_SerienummerProfil","0","","True",
"dbo","Log_Sprak","dbo.Log_Sprak","1","","False",
"dbo","Log_Stykkliste","dbo.Log_Stykkliste","0","","True",
"dbo","Log_Stykklistelinjer","dbo.Log_Stykklistelinjer","0","","True",
"dbo","Log_Tilstandstype","dbo.Log_Tilstandstype","0","","True",
"dbo","Log_Utstyr","dbo.Log_Utstyr","0","","True",
"dbo","LoggDrift","dbo.LoggDrift","649243","","False",
"dbo","LoggTabeller","dbo.LoggTabeller","12","","False",
"dbo","LoggWebService","dbo.LoggWebService","0","","True",
"dbo","ManglendeEiedommer","dbo.ManglendeEiedommer","0","","True",
"dbo","mapVareEnhet","dbo.mapVareEnhet","24","","False",
"dbo","MatrikkelOppdateringType","dbo.MatrikkelOppdateringType","3","","False",
"dbo","MeglerOppslag","dbo.MeglerOppslag","0","","True",
"dbo","MeglerOppslagKnr","dbo.MeglerOppslagKnr","0","","True",
"dbo","MeglerOppslagKunde","dbo.MeglerOppslagKunde","0","","True",
"dbo","Melding","dbo.Melding","2864951","","False",
"dbo","Melding_202301","dbo.Melding_202301","1592755","","False",
"dbo","MeldingAvtale","dbo.MeldingAvtale","3342338","","False",
"dbo","Meldinger","dbo.Meldinger","0","","True",
"dbo","MeldingerDrift","dbo.MeldingerDrift","0","","True",
"dbo","MeldingKategori","dbo.MeldingKategori","19","","False",
"dbo","MeldingKategori_202301","dbo.MeldingKategori_202301","19","","False",
"dbo","MeldingKoblingType","dbo.MeldingKoblingType","1","","False",
"dbo","MeldingOpphav","dbo.MeldingOpphav","6","","False",
"dbo","MeldingOpphav_202301","dbo.MeldingOpphav_202301","6","","False",
"dbo","MeldingStatus","dbo.MeldingStatus","7","","False",
"dbo","MeldingTekst","dbo.MeldingTekst","2864193","","False",
"dbo","MeldingType","dbo.MeldingType","137","","False",
"dbo","MeldingType_202301","dbo.MeldingType_202301","130","","False",
"dbo","Merknad","dbo.Merknad","239554","","False",
"dbo","Merknadstype","dbo.Merknadstype","114","","False",
"dbo","MerknadstypeKodeType","dbo.MerknadstypeKodeType","11","","False",
"dbo","Modul","dbo.Modul","52","","False",
"dbo","Naringskode","dbo.Naringskode","1811","","False",
"dbo","NumeriskSerie","dbo.NumeriskSerie","72","","False",
"dbo","Objekt","dbo.Objekt","1627","","False",
"dbo","ObjektEgenskaper","dbo.ObjektEgenskaper","8642","","False",
"dbo","ObjektEgenskaperManuelle","dbo.ObjektEgenskaperManuelle","3","","False",
"dbo","ObjektTyper","dbo.ObjektTyper","9","","False",
"dbo","OCRForsendelse","dbo.OCRForsendelse","6125","","False",
"dbo","OCROppdrag","dbo.OCROppdrag","6120","","False",
"dbo","OCROppdragAvtalegiro","dbo.OCROppdragAvtalegiro","1807","","False",
"dbo","OCRTransaksjon","dbo.OCRTransaksjon","2063724","","False",
"dbo","ocrtransaksjon_fadi","dbo.ocrtransaksjon_fadi","1654187","","False",
"dbo","OCRTransaksjonAvtalegiro","dbo.OCRTransaksjonAvtalegiro","29712","","False",
"dbo","OCRTransaksjonstype","dbo.OCRTransaksjonstype","9","","False",
"dbo","Old_Kart_Kartlag","dbo.Old_Kart_Kartlag","20","","False",
"dbo","Område","dbo.Område","9","","False",
"dbo","Oppdragsgiver","dbo.Oppdragsgiver","2","","False",
"dbo","Ordre","dbo.Ordre","407955","","False",
"dbo","Ordre_202301","dbo.Ordre_202301","305210","","False",
"dbo","OrdreGebyrDato","dbo.OrdreGebyrDato","3","","False",
"dbo","Ordregruppe","dbo.Ordregruppe","8","","False",
"dbo","OrdreKategori","dbo.OrdreKategori","7","","False",
"dbo","OrdreKategoriTypeKobling","dbo.OrdreKategoriTypeKobling","0","","True",
"dbo","Ordrelinjer","dbo.Ordrelinjer","21017624","","False",
"dbo","Ordrelinjer_Bilder","dbo.Ordrelinjer_Bilder","26435","","False",
"dbo","OrdrelinjerBilder","dbo.OrdrelinjerBilder","451992","","False",
"dbo","Ordretype","dbo.Ordretype","25","","False",
"dbo","Organisasjonsform","dbo.Organisasjonsform","43","","False",
"dbo","OverfortAndreSystemer","dbo.OverfortAndreSystemer","342","","False",
"dbo","OverfortAndreSystemerOverfortTil","dbo.OverfortAndreSystemerOverfortTil","3","","False",
"dbo","OverfortAndreSystemerStatus","dbo.OverfortAndreSystemerStatus","4","","False",
"dbo","PDADataknapp","dbo.PDADataknapp","0","","True",
"dbo","PDAProfil","dbo.PDAProfil","4","","False",
"dbo","Periode","dbo.Periode","229","","False",
"dbo","Person","dbo.Person","82341","","False",
"dbo","PersonEfaktura","dbo.PersonEfaktura","0","","True",
"dbo","PersonLogg","dbo.PersonLogg","31746","","False",
"dbo","PersonNaringskode","dbo.PersonNaringskode","0","","True",
"dbo","PersonType","dbo.PersonType","3","","False",
"dbo","PlanlagtAutomatiskOppgave","dbo.PlanlagtAutomatiskOppgave","0","","True",
"dbo","Posteringslister","dbo.Posteringslister","9","","False",
"dbo","Postkasse","dbo.Postkasse","6284","","False",
"dbo","Postnummer","dbo.Postnummer","5122","","False",
"dbo","ProfilType","dbo.ProfilType","1","","False",
"dbo","Purring","dbo.Purring","2","","False",
"dbo","Purringer","dbo.Purringer","72644","","False",
"dbo","PurringerKnr","dbo.PurringerKnr","618","","False",
"dbo","Rabatt","dbo.Rabatt","0","","True",
"dbo","Rapport","dbo.Rapport","495","","False",
"dbo","RapportDobleRapporterFjernet","dbo.RapportDobleRapporterFjernet","3","","False",
"dbo","RapportSQL","dbo.RapportSQL","42","","False",
"dbo","RapportSQL_Kriterier","dbo.RapportSQL_Kriterier","2","","False",
"dbo","RapportSQL_Kriterier_Felttype","dbo.RapportSQL_Kriterier_Felttype","27","","False",
"dbo","Regneregel","dbo.Regneregel","9","","False",
"dbo","RegnskapsbilagsNr","dbo.RegnskapsbilagsNr","999","","False",
"dbo","RegnskapsbilagsNr_Hovedbok_Agresso","dbo.RegnskapsbilagsNr_Hovedbok_Agresso","0","","True",
"dbo","RegnskapsbilagsNr_Hovedbok_VismaBus","dbo.RegnskapsbilagsNr_Hovedbok_VismaBus","48512","","False",
"dbo","RegnskapsbilagsNr_Hovedbok_VismaEnt","dbo.RegnskapsbilagsNr_Hovedbok_VismaEnt","0","","True",
"dbo","RegnskapsbilagsNr_Hovedbok_XLedger","dbo.RegnskapsbilagsNr_Hovedbok_XLedger","0","","True",
"dbo","RemiteringAvtale","dbo.RemiteringAvtale","1846","","False",
"dbo","RemiteringFaktura","dbo.RemiteringFaktura","2101","","False",
"dbo","RemiteringForsendelse","dbo.RemiteringForsendelse","660","","False",
"dbo","RemiteringKnr","dbo.RemiteringKnr","888","","False",
"dbo","RemiteringOppdrag","dbo.RemiteringOppdrag","660","","False",
"dbo","RemiteringTransaksjon","dbo.RemiteringTransaksjon","1847","","False",
"dbo","REN_Aggregeringskode","dbo.REN_Aggregeringskode","15","","False",
"dbo","REN_AvtaleStandplass","dbo.REN_AvtaleStandplass","64436","","False",
"dbo","REN_Avvikstype","dbo.REN_Avvikstype","0","","True",
"dbo","REN_Biler","dbo.REN_Biler","26","","False",
"dbo","REN_Biltype","dbo.REN_Biltype","1","","False",
"dbo","REN_BrikkeImport","dbo.REN_BrikkeImport","0","","True",
"dbo","REN_Brikker","dbo.REN_Brikker","0","","True",
"dbo","REN_BrikkerAvtale","dbo.REN_BrikkerAvtale","0","","True",
"dbo","REN_Enheter","dbo.REN_Enheter","370813","","False",
"dbo","REN_EnheterGeometry","dbo.REN_EnheterGeometry","0","","True",
"dbo","REN_EnheterTømmerute","dbo.REN_EnheterTømmerute","559698","","False",
"dbo","REN_EnhetStatus","dbo.REN_EnhetStatus","1","","False",
"dbo","REN_Fakturagrunnlag","dbo.REN_Fakturagrunnlag","0","","True",
"dbo","REN_FG_Resultat","dbo.REN_FG_Resultat","226473","","False",
"dbo","REN_FG_Resultat_V6","dbo.REN_FG_Resultat_V6","0","","True",
"dbo","REN_Fraksjon","dbo.REN_Fraksjon","324","","False",
"dbo","REN_Fraksjon_202301","dbo.REN_Fraksjon_202301","319","","False",
"dbo","REN_FraksjonTømmerute","dbo.REN_FraksjonTømmerute","3471","","False",
"dbo","REN_Genereringshendelse","dbo.REN_Genereringshendelse","3","","False",
"dbo","REN_Gjenbrukstorg","dbo.REN_Gjenbrukstorg","11","","False",
"dbo","REN_Lager","dbo.REN_Lager","228","","False",
"dbo","REN_Lagerenhet","dbo.REN_Lagerenhet","518","","False",
"dbo","REN_Lagerenhet_202301","dbo.REN_Lagerenhet_202301","482","","False",
"dbo","REN_LagerenhetBiltype","dbo.REN_LagerenhetBiltype","2","","False",
"dbo","REN_LagerenhetDetaljer","dbo.REN_LagerenhetDetaljer","0","","True",
"dbo","REN_LagerenhetType","dbo.REN_LagerenhetType","0","","True",
"dbo","REN_LagerenhetVareKobling","dbo.REN_LagerenhetVareKobling","391","","False",
"dbo","REN_LagerenhetVareKobling_202301","dbo.REN_LagerenhetVareKobling_202301","387","","False",
"dbo","REN_LagerLokasjon","dbo.REN_LagerLokasjon","1","","False",
"dbo","REN_Lokktype","dbo.REN_Lokktype","1","","False",
"dbo","REN_Låstype","dbo.REN_Låstype","1","","False",
"dbo","REN_Merknad","dbo.REN_Merknad","207","","False",
"dbo","REN_Merknad_202301","dbo.REN_Merknad_202301","189","","False",
"dbo","REN_Merknadstype","dbo.REN_Merknadstype","6","","False",
"dbo","REN_Produsent","dbo.REN_Produsent","0","","True",
"dbo","REN_Serviceavtale","dbo.REN_Serviceavtale","0","","True",
"dbo","REN_Serviceavtale_202301","dbo.REN_Serviceavtale_202301","0","","True",
"dbo","REN_ServiceavtaleType","dbo.REN_ServiceavtaleType","0","","True",
"dbo","REN_Sjåfør","dbo.REN_Sjåfør","0","","True",
"dbo","REN_Standplass","dbo.REN_Standplass","53577","","False",
"dbo","REN_Standplass_202301","dbo.REN_Standplass_202301","51901","","False",
"dbo","REN_Standplass_Gruppe","dbo.REN_Standplass_Gruppe","4","","False",
"dbo","REN_StandplassGeometry","dbo.REN_StandplassGeometry","53118","","False",
"dbo","REN_StandplassRute","dbo.REN_StandplassRute","117400","","False",
"dbo","REN_StandplassType","dbo.REN_StandplassType","10","","False",
"dbo","REN_Størrelse","dbo.REN_Størrelse","61","","False",
"dbo","REN_Symbol","dbo.REN_Symbol","21","","False",
"dbo","REN_TransportørprisGruppe","dbo.REN_TransportørprisGruppe","2","","False",
"dbo","REN_TømmingerKnr","dbo.REN_TømmingerKnr","303","","False",
"dbo","REN_Videolink","dbo.REN_Videolink","3","","False",
"dbo","REN_VolumGebyr","dbo.REN_VolumGebyr","0","","True",
"dbo","Rentebelastning","dbo.Rentebelastning","0","","True",
"dbo","Rentegodtgjorelse","dbo.Rentegodtgjorelse","0","","True",
"dbo","RenteKnr","dbo.RenteKnr","0","","True",
"dbo","Renter","dbo.Renter","0","","True",
"dbo","Reskontro_BBS_eFaktura_Filer","dbo.Reskontro_BBS_eFaktura_Filer","403","","False",
"dbo","Reskontro_BBS_eFaktura_koder","dbo.Reskontro_BBS_eFaktura_koder","0","","True",
"dbo","Reskontro_BBS_eFaktura_Kvittering","dbo.Reskontro_BBS_eFaktura_Kvittering","29","","False",
"dbo","Reskontro_BBS_eFaktura_Kvittering_Faktura","dbo.Reskontro_BBS_eFaktura_Kvittering_Faktura","0","","True",
"dbo","Reskontro_BBS_eFaktura_Pamelding","dbo.Reskontro_BBS_eFaktura_Pamelding","1433192","","False",
"dbo","Reskontro_BBS_eFaktura_Svar","dbo.Reskontro_BBS_eFaktura_Svar","1433192","","False",
"dbo","Reskontro_Utskrevet_Knr","dbo.Reskontro_Utskrevet_Knr","0","","True",
"dbo","Reskontro_Utskrevet_Totaler","dbo.Reskontro_Utskrevet_Totaler","0","","True",
"dbo","Reskontroliste","dbo.Reskontroliste","0","","True",
"dbo","RI_AntallBoenheter","dbo.RI_AntallBoenheter","0","","True",
"dbo","RI_AntallEtasjer","dbo.RI_AntallEtasjer","0","","True",
"dbo","RI_Bygningstype","dbo.RI_Bygningstype","162","","False",
"dbo","RI_Bygningsår","dbo.RI_Bygningsår","0","","True",
"dbo","RI_Frekvens","dbo.RI_Frekvens","0","","True",
"dbo","RI_Risiko","dbo.RI_Risiko","0","","True",
"dbo","Roller","dbo.Roller","9","","False",
"dbo","RolleTillatelse","dbo.RolleTillatelse","960","","False",
"dbo","Rute","dbo.Rute","431","","False",
"dbo","RuteDager","dbo.RuteDager","60248","","False",
"dbo","RuteDager_202301","dbo.RuteDager_202301","26338","","False",
"dbo","RuteDagerEkskludert","dbo.RuteDagerEkskludert","927","","False",
"dbo","Rutestatus","dbo.Rutestatus","5","","False",
"dbo","Rutetype","dbo.Rutetype","5","","False",
"dbo","RuteVarsling","dbo.RuteVarsling","0","","True",
"dbo","SakArkivInnstilling","dbo.SakArkivInnstilling","28","","False",
"dbo","SakArkivInnstillingSakArkivSystem","dbo.SakArkivInnstillingSakArkivSystem","15","","False",
"dbo","SakArkivSystem","dbo.SakArkivSystem","6","","False",
"dbo","SamleFaktura","dbo.SamleFaktura","3","","False",
"dbo","Sektorkode","dbo.Sektorkode","25","","False",
"dbo","SLAM_AnleggsLosning","dbo.SLAM_AnleggsLosning","18","","False",
"dbo","SLAM_Avskiller","dbo.SLAM_Avskiller","32732","","False",
"dbo","SLAM_Avskiller_Avtale","dbo.SLAM_Avskiller_Avtale","36963","","False",
"dbo","SLAM_AvskillerBilGeometry","dbo.SLAM_AvskillerBilGeometry","32716","","False",
"dbo","SLAM_AvskillerGeometry","dbo.SLAM_AvskillerGeometry","32716","","False",
"dbo","SLAM_Avtale","dbo.SLAM_Avtale","1819","","False",
"dbo","SLAM_BestilleFakturagrunnlag","dbo.SLAM_BestilleFakturagrunnlag","0","","True",
"dbo","SLAM_BestilleFakturagrunnlagTilsynKontroll","dbo.SLAM_BestilleFakturagrunnlagTilsynKontroll","0","","True",
"dbo","SLAM_BoOmraade","dbo.SLAM_BoOmraade","1","","False",
"dbo","SLAM_ByggType","dbo.SLAM_ByggType","5","","False",
"dbo","SLAM_Frekvens","dbo.SLAM_Frekvens","33161","","False",
"dbo","SLAM_FrekvensType","dbo.SLAM_FrekvensType","3","","False",
"dbo","SLAM_Grunnforhold","dbo.SLAM_Grunnforhold","1","","False",
"dbo","SLAM_Gruppe","dbo.SLAM_Gruppe","588","","False",
"dbo","SLAM_HyppighetAar","dbo.SLAM_HyppighetAar","9","","False",
"dbo","SLAM_Kontrollør","dbo.SLAM_Kontrollør","0","","True",
"dbo","SLAM_KonverteringKodeverk","dbo.SLAM_KonverteringKodeverk","0","","True",
